record_id,date,year,month,day,day_of_year,week_of_year,season,month_sin,month_cos,rainfall_mm,rainfall_intensity,rain_lag1,rain_lag2,rain_lag3,rain_cumul_3day,rain_cumul_5day,rain_cumul_7day,rain_rolling_avg_7d,rain_rolling_avg_30d,rain_exceed_50mm,rain_exceed_100mm,consecutive_rain_days,typhoon_active,typhoon_signal,typhoon_name,typhoon_category,typhoon_max_wind_kph,days_to_typhoon,days_since_typhoon,antecedent_moisture,land_use_code,flood_occurred,flood_depth_m,flood_duration_hrs,flood_severity
576,2021-07-29,2021,7,29,210,30,1,-0.5,-0.866025,100.3,4,0.0,24.9,0.0,125.2,125.2,157.8,22.54,32.1,1,1,1,0,0,,0.0,,,27.0,0.32,1,0,,,0
577,2021-07-30,2021,7,30,211,30,1,-0.5,-0.866025,0.0,0,100.3,0.0,24.9,100.3,125.2,157.8,22.54,32.1,0,0,0,0,0,,0.0,,,28.0,0.32,1,0,,,0
578,2021-07-31,2021,7,31,212,30,1,-0.5,-0.866025,0.0,0,0.0,100.3,0.0,100.3,125.2,125.2,17.89,32.1,0,0,0,0,0,,0.0,,,29.0,0.26,1,0,,,0
579,2021-08-01,2021,8,1,213,30,1,-0.866025,-0.5,18.2,3,0.0,0.0,100.3,18.2,118.5,143.4,20.49,32.26,0,0,1,0,0,,0.0,,,,0.3,1,0,,,0
580,2021-08-02,2021,8,2,214,31,1,-0.866025,-0.5,43.9,3,18.2,0.0,0.0,62.1,162.4,187.3,26.76,28.45,0,0,2,0,0,,0.0,,,,0.42,1,0,,,0
581,2021-08-03,2021,8,3,215,31,1,-0.866025,-0.5,0.0,0,43.9,18.2,0.0,62.1,62.1,162.4,23.2,25.89,0,0,0,0,0,,0.0,,,,0.33,1,0,,,0
582,2021-08-04,2021,8,4,216,31,1,-0.866025,-0.5,0.0,0,0.0,43.9,18.2,43.9,62.1,162.4,23.2,25.89,0,0,0,0,0,,0.0,,,,0.33,1,0,,,0
583,2021-08-05,2021,8,5,217,31,1,-0.866025,-0.5,102.9,4,0.0,0.0,43.9,102.9,165.0,165.0,23.57,26.93,1,1,1,0,0,,0.0,,,,0.33,1,0,,,0
584,2021-08-06,2021,8,6,218,31,1,-0.866025,-0.5,0.0,0,102.9,0.0,0.0,102.9,146.8,165.0,23.57,26.93,0,0,0,0,0,,0.0,,,,0.33,1,0,,,0
585,2021-08-07,2021,8,7,219,31,1,-0.866025,-0.5,90.3,4,0.0,102.9,0.0,193.2,193.2,255.3,36.47,29.94,1,0,1,0,0,,0.0,,,,0.49,1,0,,,0
586,2021-08-08,2021,8,8,220,31,1,-0.866025,-0.5,38.5,3,90.3,0.0,102.9,128.8,231.7,275.6,39.37,27.22,0,0,2,0,0,,0.0,,,,0.57,1,0,,,0
587,2021-08-09,2021,8,9,221,32,1,-0.866025,-0.5,0.0,0,38.5,90.3,0.0,128.8,231.7,231.7,33.1,24.68,0,0,0,0,0,,0.0,,,,0.45,1,0,,,0
588,2021-08-10,2021,8,10,222,32,1,-0.866025,-0.5,58.8,4,0.0,38.5,90.3,97.3,187.6,290.5,41.5,26.64,1,0,1,0,0,,0.0,,,,0.55,1,0,,,0
589,2021-08-11,2021,8,11,223,32,1,-0.866025,-0.5,47.0,3,58.8,0.0,38.5,105.8,234.6,337.5,48.21,28.21,0,0,2,0,0,,0.0,,,,0.68,1,0,,,0
590,2021-08-12,2021,8,12,224,32,1,-0.866025,-0.5,11.0,3,47.0,58.8,0.0,116.8,155.3,245.6,35.09,28.57,0,0,3,0,0,,0.0,,,,0.82,1,0,,,0
591,2021-08-13,2021,8,13,225,32,1,-0.866025,-0.5,41.1,3,11.0,47.0,58.8,99.1,157.9,286.7,40.96,29.94,0,0,4,0,0,,0.0,,,,0.89,1,1,0.6,14.0,2
592,2021-08-14,2021,8,14,226,32,1,-0.866025,-0.5,0.0,0,41.1,11.0,47.0,52.1,157.9,196.4,28.06,27.88,0,0,0,0,0,,0.0,,,,0.39,1,0,,,0
593,2021-08-15,2021,8,15,227,32,1,-0.866025,-0.5,20.7,3,0.0,41.1,11.0,61.8,119.8,178.6,25.51,28.05,0,0,1,0,0,,0.0,,,,0.36,1,0,,,0
594,2021-08-16,2021,8,16,228,33,1,-0.866025,-0.5,43.1,3,20.7,0.0,41.1,63.8,115.9,221.7,31.67,26.63,0,0,2,0,0,,0.0,,,,0.48,1,0,,,0
595,2021-08-17,2021,8,17,229,33,1,-0.866025,-0.5,0.0,0,43.1,20.7,0.0,63.8,104.9,162.9,23.27,26.4,0,0,0,0,0,,0.0,,,,0.33,1,0,,,0
596,2021-08-18,2021,8,18,230,33,1,-0.866025,-0.5,0.0,0,0.0,43.1,20.7,43.1,63.8,115.9,16.56,26.4,0,0,0,0,0,,0.0,,,,0.25,1,0,,,0
597,2021-08-19,2021,8,19,231,33,1,-0.866025,-0.5,67.8,4,0.0,0.0,43.1,67.8,131.6,172.7,24.67,28.66,1,0,1,0,0,,0.0,,,,0.35,1,0,,,0
598,2021-08-20,2021,8,20,232,33,1,-0.866025,-0.5,3.5,2,67.8,0.0,0.0,71.3,114.4,135.1,19.3,27.02,0,0,2,0,0,,0.0,,45.0,135.0,0.35,1,0,,,0
599,2021-08-21,2021,8,21,233,33,1,-0.866025,-0.5,109.4,4,3.5,67.8,0.0,180.7,180.7,244.5,34.93,28.47,1,1,3,0,0,,0.0,,,,0.82,1,1,1.6,34.0,3
600,2021-08-22,2021,8,22,234,33,1,-0.866025,-0.5,0.0,0,109.4,3.5,67.8,112.9,180.7,223.8,31.97,28.47,0,0,0,0,0,,0.0,,,,0.43,1,0,,,0
601,2021-08-23,2021,8,23,235,34,1,-0.866025,-0.5,0.0,0,0.0,109.4,3.5,109.4,180.7,180.7,25.81,27.38,0,0,0,0,0,,0.0,,,,0.36,1,0,,,0
602,2021-08-24,2021,8,24,236,34,1,-0.866025,-0.5,134.0,4,0.0,0.0,109.4,134.0,246.9,314.7,44.96,31.85,1,1,1,0,0,,0.0,,,,0.59,1,0,,,0
603,2021-08-25,2021,8,25,237,34,1,-0.866025,-0.5,0.0,0,134.0,0.0,0.0,134.0,243.4,314.7,44.96,31.85,0,0,0,0,0,,0.0,,,,0.59,1,0,,,0
604,2021-08-26,2021,8,26,238,34,1,-0.866025,-0.5,0.0,0,0.0,134.0,0.0,134.0,134.0,246.9,35.27,31.02,0,0,0,0,0,,0.0,,,,0.47,1,0,,,0
605,2021-08-27,2021,8,27,239,34,1,-0.866025,-0.5,0.0,0,0.0,0.0,134.0,0.0,134.0,243.4,34.77,31.02,0,0,0,0,0,,0.0,,,,0.47,1,0,,,0
606,2021-08-28,2021,8,28,240,34,1,-0.866025,-0.5,31.2,3,0.0,0.0,0.0,31.2,165.2,165.2,23.6,28.71,0,0,1,0,0,,0.0,,,,0.33,1,0,,,0
607,2021-08-29,2021,8,29,241,34,1,-0.866025,-0.5,64.5,4,31.2,0.0,0.0,95.7,95.7,229.7,32.81,30.86,1,0,2,0,0,,0.0,,9.0,0.0,0.49,1,0,,,0
608,2021-08-30,2021,8,30,242,35,1,-0.866025,-0.5,50.6,4,64.5,31.2,0.0,146.3,146.3,280.3,40.04,32.55,1,0,3,0,0,,0.0,,8.0,0.0,0.88,1,1,0.9,13.0,2
609,2021-08-31,2021,8,31,243,35,1,-0.866025,-0.5,10.0,3,50.6,64.5,31.2,125.1,156.3,156.3,22.33,32.28,0,0,4,0,0,,0.0,,7.0,0.0,0.67,1,0,,,0
610,2021-09-01,2021,9,1,244,35,1,-1.0,-0.0,31.6,3,10.0,50.6,64.5,92.2,187.9,187.9,26.84,31.87,0,0,5,0,0,,0.0,,6.0,0.0,0.72,1,0,,,0
611,2021-09-02,2021,9,2,245,35,1,-1.0,-0.0,17.3,3,31.6,10.0,50.6,58.9,174.0,205.2,29.31,32.44,0,0,6,0,0,,0.0,,5.0,0.0,0.75,1,0,,,0
612,2021-09-03,2021,9,3,246,35,1,-1.0,-0.0,0.0,0,17.3,31.6,10.0,48.9,109.5,205.2,29.31,32.44,0,0,0,0,0,,0.0,,4.0,0.0,0.4,1,0,,,0
613,2021-09-04,2021,9,4,247,35,1,-1.0,-0.0,12.5,3,0.0,17.3,31.6,29.8,71.4,186.5,26.64,29.43,0,0,1,0,0,,0.0,,3.0,0.0,0.37,1,0,,,0
614,2021-09-05,2021,9,5,248,35,1,-1.0,-0.0,0.0,0,12.5,0.0,17.3,12.5,61.4,122.0,17.43,29.43,0,0,0,0,0,,0.0,,2.0,0.0,0.26,1,0,,,0
615,2021-09-06,2021,9,6,249,36,1,-1.0,-0.0,84.5,4,0.0,12.5,0.0,97.0,114.3,155.9,22.27,29.24,1,0,1,0,0,,0.0,,1.0,0.0,0.32,1,1,0.5,10.0,1
616,2021-09-07,2021,9,7,250,36,1,-1.0,-0.0,119.7,4,84.5,0.0,12.5,204.2,216.7,265.6,37.94,31.94,1,1,2,1,2,Jolina,2.0,120.0,0.0,0.0,0.56,1,1,0.8,27.0,3
617,2021-09-08,2021,9,8,251,36,1,-1.0,-0.0,14.7,3,119.7,84.5,0.0,218.9,231.4,248.7,35.53,32.43,0,0,3,1,2,Jolina,2.0,120.0,0.0,1.0,0.83,1,1,1.3,21.0,3
618,2021-09-09,2021,9,9,252,36,1,-1.0,-0.0,174.0,4,14.7,119.7,84.5,308.4,392.9,405.4,57.91,36.27,1,1,4,1,2,Jolina,2.0,120.0,0.0,2.0,1.0,1,1,1.7,57.0,4
619,2021-09-10,2021,9,10,253,36,1,-1.0,-0.0,78.4,4,174.0,14.7,119.7,267.1,471.3,483.8,69.11,37.32,1,0,5,0,0,Jolina,0.0,120.0,20.0,160.0,0.7,1,1,0.5,8.0,1
620,2021-09-11,2021,9,11,254,36,1,-1.0,-0.0,57.4,4,78.4,174.0,14.7,309.8,444.2,528.7,75.53,38.87,1,0,6,0,0,,0.0,,,4.0,1.0,1,1,1.0,37.0,3
621,2021-09-12,2021,9,12,255,36,1,-1.0,-0.0,82.6,4,57.4,78.4,174.0,218.4,407.1,611.3,87.33,40.25,1,0,7,0,0,,0.0,,,5.0,1.0,1,0,,,0
622,2021-09-13,2021,9,13,256,37,1,-1.0,-0.0,73.5,4,82.6,57.4,78.4,213.5,465.9,600.3,85.76,42.7,1,0,8,0,0,,0.0,,,6.0,1.0,1,0,,,0
623,2021-09-14,2021,9,14,257,37,1,-1.0,-0.0,0.0,0,73.5,82.6,57.4,156.1,291.9,480.6,68.66,42.01,0,0,0,0,0,,0.0,,,7.0,0.87,1,0,,,0
624,2021-09-15,2021,9,15,258,37,1,-1.0,-0.0,0.6,1,0.0,73.5,82.6,74.1,214.1,466.5,66.64,40.59,0,0,1,0,0,,0.0,,,8.0,0.85,1,0,,,0
625,2021-09-16,2021,9,16,259,37,1,-1.0,-0.0,14.0,3,0.6,0.0,73.5,14.6,170.7,306.5,43.79,41.06,0,0,2,0,0,,0.0,,,9.0,0.63,1,0,,,0
626,2021-09-17,2021,9,17,260,37,1,-1.0,-0.0,0.0,0,14.0,0.6,0.0,14.6,88.1,228.1,32.59,41.06,0,0,0,0,0,,0.0,,,10.0,0.44,1,0,,,0
627,2021-09-18,2021,9,18,261,37,1,-1.0,-0.0,79.4,4,0.0,14.0,0.6,93.4,94.0,250.1,35.73,41.45,1,0,1,0,0,,0.0,,,11.0,0.48,1,0,,,0
628,2021-09-19,2021,9,19,262,37,1,-1.0,-0.0,72.5,4,79.4,0.0,14.0,151.9,166.5,240.0,34.29,43.75,1,0,2,0,0,,0.0,,,12.0,0.51,1,0,,,0
629,2021-09-20,2021,9,20,263,38,1,-1.0,-0.0,41.0,3,72.5,79.4,0.0,192.9,206.9,207.5,29.64,41.47,0,0,3,0,0,,0.0,,,13.0,0.76,1,1,0.9,18.0,2
630,2021-09-21,2021,9,21,264,38,1,-1.0,-0.0,47.9,3,41.0,72.5,79.4,161.4,240.8,255.4,36.49,43.06,0,0,4,0,0,,0.0,,,14.0,0.84,1,0,,,0
631,2021-09-22,2021,9,22,265,38,1,-1.0,-0.0,105.9,4,47.9,41.0,72.5,194.8,346.7,360.7,51.53,46.59,1,1,5,0,0,,0.0,,,15.0,1.0,1,0,,,0
632,2021-09-23,2021,9,23,266,38,1,-1.0,-0.0,12.4,3,105.9,47.9,41.0,166.2,279.7,359.1,51.3,42.54,0,0,6,0,0,,0.0,,,16.0,1.0,1,1,0.9,9.0,2
633,2021-09-24,2021,9,24,267,38,1,-1.0,-0.0,69.4,4,12.4,105.9,47.9,187.7,276.6,428.5,61.21,44.85,1,0,7,0,0,,0.0,,,17.0,1.0,1,1,0.7,16.0,3
634,2021-09-25,2021,9,25,268,38,1,-1.0,-0.0,31.9,3,69.4,12.4,105.9,113.7,267.5,381.0,54.43,45.92,0,0,8,0,0,,0.0,,,18.0,1.0,1,1,0.9,11.0,2
635,2021-09-26,2021,9,26,269,38,1,-1.0,-0.0,31.1,3,31.9,69.4,12.4,132.4,250.7,339.6,48.51,46.95,0,0,9,0,0,,0.0,,,19.0,0.98,1,0,,,0
636,2021-09-27,2021,9,27,270,39,1,-1.0,-0.0,0.0,0,31.1,31.9,69.4,63.0,144.8,298.6,42.66,45.91,0,0,0,0,0,,0.0,,,20.0,0.56,1,0,,,0
637,2021-09-28,2021,9,28,271,39,1,-1.0,-0.0,0.0,0,0.0,31.1,31.9,31.1,132.4,250.7,35.81,43.76,0,0,0,0,0,,0.0,,,21.0,0.48,1,0,,,0
638,2021-09-29,2021,9,29,272,39,1,-1.0,-0.0,96.9,4,0.0,0.0,31.1,96.9,159.9,241.7,34.53,45.31,1,0,1,0,0,,0.0,,,22.0,0.46,1,0,,,0
639,2021-09-30,2021,9,30,273,39,1,-1.0,-0.0,83.3,4,96.9,0.0,0.0,180.2,211.3,312.6,44.66,47.75,1,0,2,0,0,,0.0,,,23.0,0.64,1,1,0.8,12.0,2
640,2021-10-01,2021,10,1,274,39,1,-0.866025,0.5,96.8,4,83.3,96.9,0.0,277.0,277.0,340.0,48.57,49.92,1,0,3,0,0,,0.0,,,24.0,0.98,1,1,0.9,38.0,3
641,2021-10-02,2021,10,2,275,39,1,-0.866025,0.5,126.3,4,96.8,83.3,96.9,306.4,403.3,434.4,62.06,53.56,1,1,4,0,0,,0.0,,9.0,0.0,1.0,1,1,1.2,18.0,3
642,2021-10-03,2021,10,3,276,39,1,-0.866025,0.5,49.3,3,126.3,96.8,83.3,272.4,452.6,452.6,64.66,55.2,0,0,5,0,0,,0.0,,8.0,0.0,1.0,1,1,0.4,12.0,2
643,2021-10-04,2021,10,4,277,40,1,-0.866025,0.5,0.0,0,49.3,126.3,96.8,175.6,355.7,452.6,64.66,54.78,0,0,0,0,0,,0.0,,7.0,0.0,0.83,1,0,,,0
644,2021-10-05,2021,10,5,278,40,1,-0.866025,0.5,88.9,4,0.0,49.3,126.3,138.2,361.3,541.5,77.36,57.75,1,0,1,0,0,,0.0,,6.0,0.0,0.98,1,0,,,0
645,2021-10-06,2021,10,6,279,40,1,-0.866025,0.5,29.4,3,88.9,0.0,49.3,118.3,293.9,474.0,67.71,55.91,0,0,2,0,0,,0.0,,5.0,0.0,0.91,1,1,0.7,9.0,2
646,2021-10-07,2021,10,7,280,40,1,-0.866025,0.5,67.4,4,29.4,88.9,0.0,185.7,235.0,458.1,65.44,54.17,1,0,3,0,0,,0.0,,4.0,0.0,1.0,1,1,1.3,21.0,3
647,2021-10-08,2021,10,8,281,40,1,-0.866025,0.5,40.2,3,67.4,29.4,88.9,137.0,225.9,401.5,57.36,55.02,0,0,4,0,0,,0.0,,3.0,0.0,1.0,1,0,,,0
648,2021-10-09,2021,10,9,282,40,1,-0.866025,0.5,53.8,4,40.2,67.4,29.4,161.4,279.7,329.0,47.0,51.01,1,0,5,0,0,,0.0,,2.0,0.0,0.96,1,0,,,0
649,2021-10-10,2021,10,10,283,40,1,-0.866025,0.5,83.7,4,53.8,40.2,67.4,177.7,274.5,363.4,51.91,51.19,1,0,6,0,0,,0.0,,1.0,0.0,1.0,1,1,1.2,42.0,3
650,2021-10-11,2021,10,11,284,41,1,-0.866025,0.5,0.0,0,83.7,53.8,40.2,137.5,245.1,363.4,51.91,49.27,0,0,0,1,2,Maring,2.0,110.0,0.0,0.0,0.67,1,0,,,0
651,2021-10-12,2021,10,12,285,41,1,-0.866025,0.5,300.0,4,0.0,83.7,53.8,383.7,477.7,574.5,82.07,56.52,1,1,1,1,2,Maring,2.0,110.0,0.0,1.0,1.0,1,1,2.0,53.0,4
652,2021-10-13,2021,10,13,286,41,1,-0.866025,0.5,0.0,0,300.0,0.0,83.7,300.0,437.5,545.1,77.87,54.07,0,0,0,1,2,Maring,2.0,110.0,0.0,2.0,0.98,1,0,,,0
653,2021-10-14,2021,10,14,287,41,1,-0.866025,0.5,0.0,0,0.0,300.0,0.0,300.0,383.7,477.7,68.24,54.07,0,0,0,0,0,,0.0,,,3.0,0.87,1,1,0.8,11.0,2
654,2021-10-15,2021,10,15,288,41,1,-0.866025,0.5,117.5,4,0.0,0.0,300.0,117.5,417.5,555.0,79.29,57.97,1,1,1,0,0,,0.0,,,4.0,1.0,1,1,1.4,35.0,3
655,2021-10-16,2021,10,16,289,41,1,-0.866025,0.5,95.5,4,117.5,0.0,0.0,213.0,513.0,596.7,85.24,60.68,1,0,2,0,0,,0.0,,,5.0,1.0,1,1,1.2,37.0,3
656,2021-10-17,2021,10,17,290,41,1,-0.866025,0.5,85.4,4,95.5,117.5,0.0,298.4,298.4,598.4,85.49,63.53,1,0,3,0,0,,0.0,,,6.0,1.0,1,1,1.1,34.0,3
657,2021-10-18,2021,10,18,291,42,1,-0.866025,0.5,85.7,4,85.4,95.5,117.5,266.6,384.1,684.1,97.73,63.74,1,0,4,0,0,,0.0,,,7.0,1.0,1,0,,,0
658,2021-10-19,2021,10,19,292,42,1,-0.866025,0.5,47.3,3,85.7,85.4,95.5,218.4,431.4,431.4,61.63,62.9,0,0,5,0,0,,0.0,,,8.0,1.0,1,0,,,0
659,2021-10-20,2021,10,20,293,42,1,-0.866025,0.5,0.0,0,47.3,85.7,85.4,133.0,313.9,431.4,61.63,61.53,0,0,0,0,0,,0.0,,,9.0,0.79,1,0,,,0
660,2021-10-21,2021,10,21,294,42,1,-0.866025,0.5,52.5,4,0.0,47.3,85.7,99.8,270.9,483.9,69.13,61.69,1,0,1,0,0,,0.0,,,10.0,0.88,1,1,0.4,19.0,2
661,2021-10-22,2021,10,22,295,42,1,-0.866025,0.5,7.4,2,52.5,0.0,47.3,59.9,192.9,373.8,53.4,58.4,0,0,2,0,0,,0.0,,,11.0,0.74,1,0,,,0
662,2021-10-23,2021,10,23,296,42,1,-0.866025,0.5,106.5,4,7.4,52.5,0.0,166.4,213.7,384.8,54.97,61.54,1,1,3,0,0,,0.0,,,12.0,1.0,1,1,1.4,20.0,3
663,2021-10-24,2021,10,24,297,42,1,-0.866025,0.5,39.2,3,106.5,7.4,52.5,153.1,205.6,338.6,48.37,60.53,0,0,4,0,0,,0.0,,,13.0,0.98,1,0,,,0
664,2021-10-25,2021,10,25,298,43,1,-0.866025,0.5,0.0,0,39.2,106.5,7.4,145.7,205.6,252.9,36.13,59.47,0,0,0,0,0,,0.0,,,14.0,0.48,1,0,,,0
665,2021-10-26,2021,10,26,299,43,1,-0.866025,0.5,0.0,0,0.0,39.2,106.5,39.2,153.1,205.6,29.37,58.43,0,0,0,0,0,,0.0,,,15.0,0.4,1,0,,,0
666,2021-10-27,2021,10,27,300,43,1,-0.866025,0.5,0.0,0,0.0,0.0,39.2,0.0,145.7,205.6,29.37,58.43,0,0,0,0,0,,0.0,,,16.0,0.4,1,0,,,0
667,2021-10-28,2021,10,28,301,43,1,-0.866025,0.5,0.0,0,0.0,0.0,0.0,0.0,39.2,153.1,21.87,58.43,0,0,0,0,0,,0.0,,,17.0,0.31,1,0,,,0
668,2021-10-29,2021,10,29,302,43,1,-0.866025,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,145.7,20.81,55.2,0,0,0,0,0,,0.0,,,18.0,0.3,1,0,,,0
669,2021-10-30,2021,10,30,303,43,1,-0.866025,0.5,28.7,3,0.0,0.0,0.0,28.7,28.7,67.9,9.7,53.38,0,0,1,0,0,,0.0,,,19.0,0.17,1,0,,,0
670,2021-10-31,2021,10,31,304,43,1,-0.866025,0.5,72.8,4,28.7,0.0,0.0,101.5,101.5,101.5,14.5,52.58,1,0,2,0,0,,0.0,,,20.0,0.27,1,0,,,0
671,2021-11-01,2021,11,1,305,44,1,-0.5,0.866025,0.0,0,72.8,28.7,0.0,101.5,101.5,101.5,14.5,48.37,0,0,0,0,0,,0.0,,,21.0,0.22,1,0,,,0
672,2021-11-02,2021,11,2,306,44,1,-0.5,0.866025,9.6,3,0.0,72.8,28.7,82.4,111.1,111.1,15.87,47.05,0,0,1,0,0,,0.0,,,22.0,0.24,1,0,,,0
673,2021-11-03,2021,11,3,307,44,1,-0.5,0.866025,0.0,0,9.6,0.0,72.8,9.6,111.1,111.1,15.87,47.05,0,0,0,0,0,,0.0,,,23.0,0.24,1,0,,,0
674,2021-11-04,2021,11,4,308,44,1,-0.5,0.866025,46.0,3,0.0,9.6,0.0,55.6,128.4,157.1,22.44,45.62,0,0,1,0,0,,0.0,,,24.0,0.32,1,0,,,0
675,2021-11-05,2021,11,5,309,44,1,-0.5,0.866025,46.0,3,46.0,0.0,9.6,92.0,101.6,203.1,29.01,46.17,0,0,2,0,0,,0.0,,,25.0,0.45,1,0,,,0
676,2021-11-06,2021,11,6,310,44,1,-0.5,0.866025,12.2,3,46.0,46.0,0.0,104.2,113.8,186.6,26.66,44.33,0,0,3,0,0,,0.0,,,26.0,0.72,1,0,,,0
677,2021-11-07,2021,11,7,311,44,1,-0.5,0.866025,13.8,3,12.2,46.0,46.0,72.0,118.0,127.6,18.23,43.45,0,0,4,0,0,,0.0,,,27.0,0.62,1,0,,,0
678,2021-11-08,2021,11,8,312,45,1,-0.5,0.866025,0.0,0,13.8,12.2,46.0,26.0,118.0,127.6,18.23,41.66,0,0,0,0,0,,0.0,,,28.0,0.27,1,0,,,0
679,2021-11-09,2021,11,9,313,45,1,-0.5,0.866025,0.0,0,0.0,13.8,12.2,13.8,72.0,118.0,16.86,38.87,0,0,0,0,0,,0.0,,,29.0,0.25,1,0,,,0
680,2021-11-10,2021,11,10,314,45,1,-0.5,0.866025,0.0,0,0.0,0.0,13.8,0.0,26.0,118.0,16.86,38.87,0,0,0,0,0,,0.0,,,,0.25,1,0,,,0
681,2021-11-11,2021,11,11,315,45,1,-0.5,0.866025,45.4,3,0.0,0.0,0.0,45.4,59.2,117.4,16.77,30.38,0,0,1,0,0,,0.0,,,,0.25,1,0,,,0
682,2021-11-12,2021,11,12,316,45,1,-0.5,0.866025,0.0,0,45.4,0.0,0.0,45.4,45.4,71.4,10.2,30.38,0,0,0,0,0,,0.0,,,,0.17,1,0,,,0
683,2021-11-13,2021,11,13,317,45,1,-0.5,0.866025,0.0,0,0.0,45.4,0.0,45.4,45.4,59.2,8.46,30.38,0,0,0,0,0,,0.0,,,,0.15,1,0,,,0
684,2021-11-14,2021,11,14,318,45,1,-0.5,0.866025,2.7,2,0.0,0.0,45.4,2.7,48.1,48.1,6.87,26.56,0,0,1,0,0,,0.0,,,,0.13,1,0,,,0
685,2021-11-15,2021,11,15,319,46,1,-0.5,0.866025,0.0,0,2.7,0.0,0.0,2.7,48.1,48.1,6.87,23.37,0,0,0,0,0,,0.0,,,,0.13,1,0,,,0
686,2021-11-16,2021,11,16,320,46,1,-0.5,0.866025,25.4,3,0.0,2.7,0.0,28.1,28.1,73.5,10.5,21.37,0,0,1,0,0,,0.0,,,,0.18,1,0,,,0
687,2021-11-17,2021,11,17,321,46,1,-0.5,0.866025,49.0,3,25.4,0.0,2.7,74.4,77.1,122.5,17.5,20.15,0,0,2,0,0,,0.0,,,,0.31,1,0,,,0
688,2021-11-18,2021,11,18,322,46,1,-0.5,0.866025,101.4,4,49.0,25.4,0.0,175.8,178.5,178.5,25.5,21.95,1,1,3,0,0,,0.0,,,,0.71,1,1,1.3,41.0,3
689,2021-11-19,2021,11,19,323,46,1,-0.5,0.866025,73.6,4,101.4,49.0,25.4,224.0,249.4,252.1,36.01,24.41,1,0,4,0,0,,0.0,,,,0.83,1,1,1.2,29.0,3
690,2021-11-20,2021,11,20,324,46,1,-0.5,0.866025,27.8,3,73.6,101.4,49.0,202.8,277.2,279.9,39.99,23.58,0,0,5,0,0,,0.0,,,,0.88,1,1,0.5,8.0,2
691,2021-11-21,2021,11,21,325,46,1,-0.5,0.866025,0.0,0,27.8,73.6,101.4,101.4,251.8,277.2,39.6,23.34,0,0,0,0,0,,0.0,,,,0.53,1,0,,,0
692,2021-11-22,2021,11,22,326,47,1,-0.5,0.866025,34.1,3,0.0,27.8,73.6,61.9,236.9,311.3,44.47,20.92,0,0,1,0,0,,0.0,,,,0.58,1,0,,,0
693,2021-11-23,2021,11,23,327,47,1,-0.5,0.866025,0.0,0,34.1,0.0,27.8,34.1,135.5,285.9,40.84,19.62,0,0,0,0,0,,0.0,,,,0.54,1,0,,,0
694,2021-11-24,2021,11,24,328,47,1,-0.5,0.866025,34.2,3,0.0,34.1,0.0,68.3,96.1,271.1,38.73,20.76,0,0,1,0,0,,0.0,,,,0.51,1,0,,,0
695,2021-11-25,2021,11,25,329,47,1,-0.5,0.866025,22.0,3,34.2,0.0,34.1,56.2,90.3,191.7,27.39,21.49,0,0,2,0,0,,0.0,,,,0.43,1,0,,,0
696,2021-11-26,2021,11,26,330,47,1,-0.5,0.866025,49.5,3,22.0,34.2,0.0,105.7,139.8,167.6,23.94,23.14,0,0,3,0,0,,0.0,,,,0.69,1,1,0.5,7.0,1
697,2021-11-27,2021,11,27,331,47,1,-0.5,0.866025,0.0,0,49.5,22.0,34.2,71.5,105.7,139.8,19.97,23.14,0,0,0,0,0,,0.0,,,,0.29,1,0,,,0
698,2021-11-28,2021,11,28,332,47,1,-0.5,0.866025,0.0,0,0.0,49.5,22.0,49.5,105.7,139.8,19.97,23.14,0,0,0,0,0,,0.0,,,,0.29,1,0,,,0
699,2021-11-29,2021,11,29,333,48,1,-0.5,0.866025,0.0,0,0.0,0.0,49.5,0.0,71.5,105.7,15.1,22.18,0,0,0,0,0,,0.0,,,,0.23,1,0,,,0
700,2021-11-30,2021,11,30,334,48,1,-0.5,0.866025,58.4,4,0.0,0.0,0.0,58.4,107.9,164.1,23.44,21.7,1,0,1,0,0,,0.0,,,,0.33,1,1,0.4,11.0,1
701,2021-12-01,2021,12,1,335,48,0,-0.0,1.0,0.0,0,58.4,0.0,0.0,58.4,58.4,129.9,18.56,21.7,0,0,0,0,0,,0.0,,,,0.27,1,0,,,0
702,2021-12-02,2021,12,2,336,48,0,-0.0,1.0,0.0,0,0.0,58.4,0.0,58.4,58.4,107.9,15.41,21.38,0,0,0,0,0,,0.0,,,,0.23,1,0,,,0
703,2021-12-03,2021,12,3,337,48,0,-0.0,1.0,0.0,0,0.0,0.0,58.4,0.0,58.4,58.4,8.34,21.38,0,0,0,0,0,,0.0,,,,0.15,1,0,,,0
704,2021-12-04,2021,12,4,338,48,0,-0.0,1.0,58.3,4,0.0,0.0,0.0,58.3,116.7,116.7,16.67,21.79,1,0,1,0,0,,0.0,,,,0.25,1,0,,,0
705,2021-12-05,2021,12,5,339,48,0,-0.0,1.0,17.3,3,58.3,0.0,0.0,75.6,75.6,134.0,19.14,20.84,0,0,2,0,0,,0.0,,,,0.33,1,0,,,0
706,2021-12-06,2021,12,6,340,49,0,-0.0,1.0,30.0,3,17.3,58.3,0.0,105.6,105.6,164.0,23.43,21.43,0,0,3,0,0,,0.0,,9.0,0.0,0.68,1,0,,,0
