record_id,date,year,month,day,day_of_year,week_of_year,season,month_sin,month_cos,rainfall_mm,rainfall_intensity,rain_lag1,rain_lag2,rain_lag3,rain_cumul_3day,rain_cumul_5day,rain_cumul_7day,rain_rolling_avg_7d,rain_rolling_avg_30d,rain_exceed_50mm,rain_exceed_100mm,consecutive_rain_days,typhoon_active,typhoon_signal,typhoon_name,typhoon_category,typhoon_max_wind_kph,days_to_typhoon,days_since_typhoon,antecedent_moisture,land_use_code,flood_occurred,flood_depth_m,flood_duration_hrs,flood_severity,soil_moisture_mean,pressure_msl_mean,surface_pressure_mean,wind_gusts_10m_max
500,2021-05-14,2021,5,14,134,19,0,0.5,-0.866025,34.7,3,0.0,0.0,11.1,34.7,45.8,45.8,6.54,10.6,0,0,1,0,0,,0.0,,,,0.13,1,0,,,0,0.28405555555555556,1009.3125,1008.7125,32.0
501,2021-05-15,2021,5,15,135,19,0,0.5,-0.866025,1.0,1,34.7,0.0,0.0,35.7,46.8,46.8,6.69,9.88,0,0,2,0,0,,0.0,,,,0.18,1,0,,,0,0.2753333333333333,1009.5958333333333,1008.9958333333334,32.0
502,2021-05-16,2021,5,16,136,19,0,0.5,-0.866025,0.0,0,1.0,34.7,0.0,35.7,35.7,46.8,6.69,9.88,0,0,0,0,0,,0.0,,,,0.13,1,0,,,0,0.27029166666666665,1009.6374999999999,1009.0375,33.1
503,2021-05-17,2021,5,17,137,20,0,0.5,-0.866025,12.8,3,0.0,1.0,34.7,13.8,48.5,59.6,8.51,10.31,0,0,1,0,0,,0.0,,,,0.15,1,0,,,0,0.2673888888888889,1009.5291666666667,1008.9291666666667,33.5
504,2021-05-18,2021,5,18,138,20,0,0.5,-0.866025,0.0,0,12.8,0.0,1.0,12.8,48.5,48.5,6.93,10.31,0,0,0,0,0,,0.0,,,,0.13,1,0,,,0,0.2652638888888889,1009.7916666666666,1009.1916666666666,34.9
505,2021-05-19,2021,5,19,139,20,0,0.5,-0.866025,7.3,2,0.0,12.8,0.0,20.1,21.1,55.8,7.97,10.55,0,0,1,0,0,,0.0,,,,0.15,1,0,,,0,0.25727777777777777,1009.3166666666666,1008.7166666666667,25.2
506,2021-05-20,2021,5,20,140,20,0,0.5,-0.866025,19.8,3,7.3,0.0,12.8,27.1,39.9,75.6,10.8,11.21,0,0,2,0,0,,0.0,,,,0.23,1,0,,,0,0.253875,1010.2375000000001,1009.6374999999999,29.2
507,2021-05-21,2021,5,21,141,20,0,0.5,-0.866025,68.9,4,19.8,7.3,0.0,96.0,108.8,109.8,15.69,13.51,1,0,3,0,0,,0.0,,,,0.59,1,1,0.4,10.0,1,0.2624722222222222,1010.2125,1009.6125000000001,23.4
508,2021-05-22,2021,5,22,142,20,0,0.5,-0.866025,0.0,0,68.9,19.8,7.3,88.7,96.0,108.8,15.54,12.97,0,0,0,0,0,,0.0,,,,0.24,1,0,,,0,0.2637638888888889,1009.275,1008.6750000000001,26.6
509,2021-05-23,2021,5,23,143,20,0,0.5,-0.866025,0.0,0,0.0,68.9,19.8,68.9,96.0,108.8,15.54,12.43,0,0,0,0,0,,0.0,,,,0.24,1,0,,,0,0.26601388888888894,1009.275,1008.6750000000001,28.4
510,2021-05-24,2021,5,24,144,21,0,0.5,-0.866025,0.0,0,0.0,0.0,68.9,0.0,88.7,96.0,13.71,12.43,0,0,0,0,0,,0.0,,,,0.21,1,0,,,0,0.26406944444444447,1010.2125,1009.6125000000001,22.0
511,2021-05-25,2021,5,25,145,21,0,0.5,-0.866025,0.0,0,0.0,0.0,0.0,0.0,68.9,96.0,13.71,11.89,0,0,0,0,0,,0.0,,,,0.21,1,0,,,0,0.25905555555555554,1010.2208333333333,1009.6208333333334,36.0
512,2021-05-26,2021,5,26,146,21,0,0.5,-0.866025,0.0,0,0.0,0.0,0.0,0.0,0.0,88.7,12.67,11.89,0,0,0,0,0,,0.0,,,,0.2,1,0,,,0,0.2640416666666667,1010.1958333333333,1009.5958333333333,27.0
513,2021-05-27,2021,5,27,147,21,0,0.5,-0.866025,0.0,0,0.0,0.0,0.0,0.0,0.0,68.9,9.84,11.89,0,0,0,0,0,,0.0,,,,0.17,1,0,,,0,0.2602638888888889,1010.5041666666666,1009.9041666666667,26.6
514,2021-05-28,2021,5,28,148,21,0,0.5,-0.866025,33.1,3,0.0,0.0,0.0,33.1,33.1,33.1,4.73,12.99,0,0,1,0,0,,0.0,,,,0.11,1,0,,,0,0.25608333333333333,1010.625,1010.025,25.2
515,2021-05-29,2021,5,29,149,21,0,0.5,-0.866025,0.0,0,33.1,0.0,0.0,33.1,33.1,33.1,4.73,12.99,0,0,0,0,0,,0.0,,,,0.11,1,0,,,0,0.2510833333333333,1009.0625,1008.4625,19.4
516,2021-05-30,2021,5,30,150,21,0,0.5,-0.866025,7.6,3,0.0,33.1,0.0,40.7,40.7,40.7,5.81,11.37,0,0,1,0,0,,0.0,,,,0.12,1,0,,,0,0.2435138888888889,1007.9083333333333,1007.3083333333334,27.7
517,2021-05-31,2021,5,31,151,22,0,0.5,-0.866025,0.0,0,7.6,0.0,33.1,7.6,40.7,40.7,5.81,11.37,0,0,0,0,0,,0.0,,,,0.12,1,0,,,0,0.2384722222222222,1006.7083333333334,1006.1083333333332,20.5
518,2021-06-01,2021,6,1,152,22,1,0.0,-1.0,0.0,0,0.0,7.6,0.0,7.6,40.7,40.7,5.81,11.37,0,0,0,0,0,,0.0,,,,0.12,1,0,,,0,0.23181944444444444,1006.5666666666666,1005.9666666666667,40.0
519,2021-06-02,2021,6,2,153,22,1,0.0,-1.0,0.0,0,0.0,0.0,7.6,0.0,7.6,40.7,5.81,10.35,0,0,0,0,0,,0.0,,,,0.12,1,0,,,0,0.24215277777777777,1006.0,1005.4,60.1
520,2021-06-03,2021,6,3,154,22,1,0.0,-1.0,0.0,0,0.0,0.0,0.0,0.0,7.6,40.7,5.81,8.92,0,0,0,0,0,,0.0,,,,0.12,1,0,,,0,0.25775,1009.2083333333334,1008.6083333333332,37.1
521,2021-06-04,2021,6,4,155,22,1,0.0,-1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.6,1.09,8.92,0,0,0,0,0,,0.0,,,,0.06,1,0,,,0,0.2504722222222222,1008.9458333333333,1008.3458333333333,32.0
522,2021-06-05,2021,6,5,156,22,1,0.0,-1.0,55.5,4,0.0,0.0,0.0,55.5,55.5,63.1,9.01,9.47,1,0,1,0,0,,0.0,,,,0.16,1,0,,,0,0.2565138888888889,1008.4875000000001,1007.8874999999999,29.2
523,2021-06-06,2021,6,6,157,22,1,0.0,-1.0,0.0,0,55.5,0.0,0.0,55.5,55.5,55.5,7.93,8.39,0,0,0,0,0,,0.0,,,,0.15,1,0,,,0,0.2606805555555555,1008.7541666666666,1008.1541666666667,25.2
524,2021-06-07,2021,6,7,158,23,1,0.0,-1.0,26.8,3,0.0,55.5,0.0,82.3,82.3,82.3,11.76,9.29,0,0,1,0,0,,0.0,,,,0.19,1,0,,,0,0.26543055555555556,1009.7375000000001,1009.1374999999999,24.5
525,2021-06-08,2021,6,8,159,23,1,0.0,-1.0,0.0,0,26.8,0.0,55.5,26.8,82.3,82.3,11.76,9.29,0,0,0,0,0,,0.0,,,,0.19,1,0,,,0,0.2955277777777778,1010.1041666666666,1009.5041666666666,24.1
526,2021-06-09,2021,6,9,160,23,1,0.0,-1.0,5.0,2,0.0,26.8,0.0,31.8,87.3,87.3,12.47,9.45,0,0,1,0,0,,0.0,,,,0.2,1,0,,,0,0.3126805555555556,1008.5875,1007.9875000000001,31.0
527,2021-06-10,2021,6,10,161,23,1,0.0,-1.0,44.0,3,5.0,0.0,26.8,49.0,75.8,131.3,18.76,10.55,0,0,2,0,0,,0.0,,,,0.33,1,0,,,0,0.33005555555555555,1007.3833333333333,1006.7833333333333,29.9
528,2021-06-11,2021,6,11,162,23,1,0.0,-1.0,4.5,2,44.0,5.0,0.0,53.5,80.3,135.8,19.4,10.7,0,0,3,0,0,,0.0,,,,0.63,1,0,,,0,0.3500138888888889,1008.3041666666667,1007.7041666666668,25.9
529,2021-06-12,2021,6,12,163,23,1,0.0,-1.0,31.1,3,4.5,44.0,5.0,79.6,84.6,111.4,15.91,11.74,0,0,4,0,0,,0.0,,,,0.59,1,0,,,0,0.35181944444444446,1010.3416666666667,1009.7416666666667,17.6
530,2021-06-13,2021,6,13,164,23,1,0.0,-1.0,26.3,3,31.1,4.5,44.0,61.9,110.9,137.7,19.67,11.46,0,0,5,0,0,,0.0,,,,0.64,1,0,,,0,0.36088888888888887,1011.1999999999999,1010.6,28.1
531,2021-06-14,2021,6,14,165,24,1,0.0,-1.0,6.8,2,26.3,31.1,4.5,64.2,112.7,117.7,16.81,11.65,0,0,6,0,0,,0.0,,,,0.6,1,0,,,0,0.3517361111111111,1009.8249999999999,1009.225,30.2
532,2021-06-15,2021,6,15,166,24,1,0.0,-1.0,0.0,0,6.8,26.3,31.1,33.1,68.7,117.7,16.81,11.65,0,0,0,0,0,,0.0,,,,0.25,1,0,,,0,0.3333888888888889,1008.9416666666666,1008.3416666666667,34.2
533,2021-06-16,2021,6,16,167,24,1,0.0,-1.0,85.0,4,0.0,6.8,26.3,91.8,149.2,197.7,28.24,14.06,1,0,1,0,0,,0.0,,,,0.39,1,1,0.2,4.0,1,0.3179027777777778,1010.3458333333333,1009.7458333333334,30.6
534,2021-06-17,2021,6,17,168,24,1,0.0,-1.0,0.0,0,85.0,0.0,6.8,85.0,118.1,153.7,21.96,14.06,0,0,0,0,0,,0.0,,,,0.31,1,0,,,0,0.30244444444444446,1011.0166666666668,1010.4166666666666,31.3
535,2021-06-18,2021,6,18,169,24,1,0.0,-1.0,42.7,3,0.0,85.0,0.0,127.7,134.5,191.9,27.41,15.24,0,0,1,0,0,,0.0,,,,0.38,1,0,,,0,0.2903611111111111,1010.1458333333334,1009.5458333333332,28.8
536,2021-06-19,2021,6,19,170,24,1,0.0,-1.0,0.0,0,42.7,0.0,85.0,42.7,127.7,160.8,22.97,14.58,0,0,0,0,0,,0.0,,,,0.33,1,0,,,0,0.2805138888888889,1009.3249999999999,1008.725,40.3
537,2021-06-20,2021,6,20,171,24,1,0.0,-1.0,30.2,3,0.0,42.7,0.0,72.9,157.9,164.7,23.53,13.29,0,0,1,0,0,,0.0,,,,0.33,1,0,,,0,0.2757638888888889,1008.4125,1007.8125,42.8
538,2021-06-21,2021,6,21,172,25,1,0.0,-1.0,6.5,2,30.2,0.0,42.7,36.7,79.4,164.4,23.49,13.5,0,0,2,0,0,,0.0,,,,0.38,1,0,,,0,0.300875,1008.9208333333332,1008.3208333333333,42.1
539,2021-06-22,2021,6,22,173,25,1,0.0,-1.0,48.9,3,6.5,30.2,0.0,85.6,128.3,213.3,30.47,15.13,0,0,3,0,0,,0.0,,,,0.77,1,0,,,0,0.3015555555555556,1009.9708333333333,1009.3708333333334,40.3
540,2021-06-23,2021,6,23,174,25,1,0.0,-1.0,2.8,2,48.9,6.5,30.2,58.2,88.4,131.1,18.73,15.23,0,0,4,0,0,,0.0,,9.0,0.0,0.62,1,0,,,0,0.2914583333333333,1010.3625000000001,1009.7624999999999,33.1
541,2021-06-24,2021,6,24,175,25,1,0.0,-1.0,21.8,3,2.8,48.9,6.5,73.5,110.2,152.9,21.84,15.95,0,0,5,0,0,,0.0,,8.0,0.0,0.66,1,0,,,0,0.28491666666666665,1010.1125000000001,1009.5124999999999,30.6
542,2021-06-25,2021,6,25,176,25,1,0.0,-1.0,39.1,3,21.8,2.8,48.9,63.7,119.1,149.3,21.33,17.26,0,0,6,0,0,,0.0,,7.0,0.0,0.66,1,1,0.3,4.0,1,0.2795,1010.2375000000001,1009.6374999999999,25.2
543,2021-06-26,2021,6,26,177,25,1,0.0,-1.0,49.2,3,39.1,21.8,2.8,110.1,161.8,198.5,28.36,18.9,0,0,7,0,0,,0.0,,6.0,0.0,0.74,1,0,,,0,0.2932361111111111,1010.9208333333332,1010.3208333333333,20.9
544,2021-06-27,2021,6,27,178,25,1,0.0,-1.0,0.0,0,49.2,39.1,21.8,88.3,112.9,168.3,24.04,17.79,0,0,0,0,0,,0.0,,5.0,0.0,0.34,1,1,0.4,4.0,1,0.30268055555555556,1010.6291666666666,1010.0291666666667,22.7
545,2021-06-28,2021,6,28,179,26,1,0.0,-1.0,15.6,3,0.0,49.2,39.1,64.8,125.7,177.4,25.34,18.31,0,0,1,0,0,,0.0,,4.0,0.0,0.35,1,0,,,0,0.29656944444444444,1009.5749999999999,1008.975,28.4
546,2021-06-29,2021,6,29,180,26,1,0.0,-1.0,11.7,3,15.6,0.0,49.2,27.3,115.6,140.2,20.03,18.45,0,0,2,0,0,,0.0,,3.0,0.0,0.34,1,0,,,0,0.29509722222222223,1009.8625000000001,1009.2624999999999,30.6
547,2021-06-30,2021,6,30,181,26,1,0.0,-1.0,0.0,0,11.7,15.6,0.0,27.3,76.5,137.4,19.63,18.45,0,0,0,0,0,,0.0,,2.0,0.0,0.29,1,0,,,0,0.2759027777777778,1009.7375000000001,1009.1374999999999,24.1
548,2021-07-01,2021,7,1,182,26,1,-0.5,-0.866025,0.0,0,0.0,11.7,15.6,11.7,27.3,115.6,16.51,18.45,0,0,0,0,0,,0.0,,1.0,0.0,0.25,1,0,,,0,0.26769444444444446,1009.6,1009.0,22.7
549,2021-07-02,2021,7,2,183,26,1,-0.5,-0.866025,13.3,3,0.0,0.0,11.7,13.3,40.6,89.8,12.83,18.89,0,0,1,1,1,Jenny,1.0,75.0,0.0,0.0,0.2,1,1,0.5,11.0,1,0.2734722222222222,1009.0416666666666,1008.4416666666666,25.6
550,2021-07-03,2021,7,3,184,26,1,-0.5,-0.866025,158.4,4,13.3,0.0,0.0,171.7,183.4,199.0,28.43,24.17,1,1,2,1,1,Jenny,1.0,75.0,0.0,1.0,0.44,1,1,1.2,34.0,3,0.31201388888888887,1006.4416666666666,1005.8416666666667,32.8
551,2021-07-04,2021,7,4,185,26,1,-0.5,-0.866025,76.8,4,158.4,13.3,0.0,248.5,248.5,275.8,39.4,26.73,1,0,3,1,1,Jenny,1.0,75.0,0.0,2.0,0.87,1,1,0.8,16.0,3,0.3242777777777778,1006.2041666666668,1005.6041666666666,29.5
552,2021-07-05,2021,7,5,186,27,1,-0.5,-0.866025,0.0,0,76.8,158.4,13.3,235.2,248.5,260.2,37.17,24.88,0,0,0,0,0,,0.0,,,3.0,0.5,1,0,,,0,0.32995833333333335,1007.4875000000001,1006.8874999999999,39.6
553,2021-07-06,2021,7,6,187,27,1,-0.5,-0.866025,71.7,4,0.0,76.8,158.4,148.5,320.2,320.2,45.74,27.27,1,0,1,0,0,,0.0,,,4.0,0.6,1,0,,,0,0.34584722222222225,1009.4583333333334,1008.8583333333332,23.0
554,2021-07-07,2021,7,7,188,27,1,-0.5,-0.866025,0.0,0,71.7,0.0,76.8,71.7,306.9,320.2,45.74,26.38,0,0,0,0,0,,0.0,,,5.0,0.6,1,0,,,0,0.34215277777777775,1010.5625,1009.9625,31.7
555,2021-07-08,2021,7,8,189,27,1,-0.5,-0.866025,0.0,0,0.0,71.7,0.0,71.7,148.5,320.2,45.74,26.38,0,0,0,0,0,,0.0,,,6.0,0.6,1,0,,,0,0.3312777777777778,1009.6416666666668,1009.0416666666666,27.0
556,2021-07-09,2021,7,9,190,27,1,-0.5,-0.866025,119.9,4,0.0,0.0,71.7,119.9,191.6,426.8,60.97,30.21,1,1,1,0,0,,0.0,,,7.0,0.78,1,1,0.6,10.0,2,0.3294861111111111,1009.2916666666666,1008.6916666666666,30.2
557,2021-07-10,2021,7,10,191,27,1,-0.5,-0.866025,76.3,4,119.9,0.0,0.0,196.2,267.9,344.7,49.24,31.29,1,0,2,0,0,,0.0,,,8.0,0.69,1,1,0.5,13.0,2,0.33418055555555554,1009.5,1008.9,29.9
558,2021-07-11,2021,7,11,192,27,1,-0.5,-0.866025,0.0,0,76.3,119.9,0.0,196.2,196.2,267.9,38.27,31.14,0,0,0,0,0,,0.0,,,9.0,0.51,1,0,,,0,0.34158333333333335,1009.8874999999999,1009.2875,38.2
559,2021-07-12,2021,7,12,193,28,1,-0.5,-0.866025,0.0,0,0.0,76.3,119.9,76.3,196.2,267.9,38.27,30.1,0,0,0,0,0,,0.0,,,10.0,0.51,1,0,,,0,0.3355416666666666,1009.6166666666667,1009.0166666666668,29.9
560,2021-07-13,2021,7,13,194,28,1,-0.5,-0.866025,0.0,0,0.0,0.0,76.3,0.0,196.2,196.2,28.03,29.22,0,0,0,0,0,,0.0,,,11.0,0.39,1,0,,,0,0.3529166666666667,1008.3833333333333,1007.7833333333333,23.0
561,2021-07-14,2021,7,14,195,28,1,-0.5,-0.866025,0.0,0,0.0,0.0,0.0,0.0,76.3,196.2,28.03,29.0,0,0,0,0,0,,0.0,,,12.0,0.39,1,0,,,0,0.34455555555555556,1007.4499999999999,1006.85,23.4
562,2021-07-15,2021,7,15,196,28,1,-0.5,-0.866025,62.0,4,0.0,0.0,0.0,62.0,62.0,258.2,36.89,31.06,1,0,1,0,0,,0.0,,30.0,90.0,0.72,1,1,0.4,5.0,1,0.3475416666666667,1008.225,1007.625,19.1
563,2021-07-16,2021,7,16,197,28,1,-0.5,-0.866025,15.6,3,62.0,0.0,0.0,77.6,77.6,153.9,21.99,28.75,0,0,2,0,0,,0.0,,,14.0,0.36,1,0,,,0,0.35847222222222225,1008.2333333333332,1007.6333333333333,24.8
564,2021-07-17,2021,7,17,198,28,1,-0.5,-0.866025,85.7,4,15.6,62.0,0.0,163.3,163.3,163.3,23.33,31.61,1,0,3,0,0,,0.0,,,15.0,0.68,1,0,,,0,0.3645416666666667,1006.25,1005.65,33.8
565,2021-07-18,2021,7,18,199,28,1,-0.5,-0.866025,6.7,2,85.7,15.6,62.0,108.0,170.0,170.0,24.29,30.41,0,0,4,0,0,,0.0,,,16.0,0.69,1,0,,,0,0.3685416666666666,1005.8541666666666,1005.2541666666666,46.1
566,2021-07-19,2021,7,19,200,29,1,-0.5,-0.866025,0.0,0,6.7,85.7,15.6,92.4,170.0,170.0,24.29,30.41,0,0,0,0,0,,0.0,,,17.0,0.34,1,0,,,0,0.36162500000000003,1006.6999999999999,1006.1,51.8
567,2021-07-20,2021,7,20,201,29,1,-0.5,-0.866025,0.0,0,0.0,6.7,85.7,6.7,108.0,170.0,24.29,29.4,0,0,0,0,0,,0.0,,,18.0,0.34,1,0,,,0,0.36504166666666665,1006.6875,1006.0875,43.2
568,2021-07-21,2021,7,21,202,29,1,-0.5,-0.866025,52.8,4,0.0,0.0,6.7,52.8,145.2,222.8,31.83,30.94,1,0,1,0,0,,0.0,,,19.0,0.43,1,0,,,0,0.3826388888888889,1005.7041666666668,1005.1041666666666,40.7
569,2021-07-22,2021,7,22,203,29,1,-0.5,-0.866025,66.0,4,52.8,0.0,0.0,118.8,125.5,226.8,32.4,31.51,1,0,2,0,0,,0.0,,,20.0,0.49,1,0,,,0,0.3902083333333333,1003.7583333333333,1003.1583333333333,45.7
570,2021-07-23,2021,7,23,204,29,1,-0.5,-0.866025,0.0,0,66.0,52.8,0.0,118.8,118.8,211.2,30.17,31.42,0,0,0,0,0,,0.0,,,21.0,0.41,1,0,,,0,0.39348611111111115,1003.0541666666667,1002.4541666666668,56.9
571,2021-07-24,2021,7,24,205,29,1,-0.5,-0.866025,32.6,3,0.0,66.0,52.8,98.6,151.4,158.1,22.59,31.78,0,0,1,0,0,,0.0,,,22.0,0.32,1,0,,,0,0.39172222222222225,1004.8458333333333,1004.2458333333334,60.8
572,2021-07-25,2021,7,25,206,29,1,-0.5,-0.866025,0.0,0,32.6,0.0,66.0,32.6,151.4,151.4,21.63,30.48,0,0,0,0,0,,0.0,,,23.0,0.31,1,0,,,0,0.3805416666666666,1006.1625,1005.5625,58.3
573,2021-07-26,2021,7,26,207,30,1,-0.5,-0.866025,0.0,0,0.0,32.6,0.0,32.6,98.6,151.4,21.63,28.84,0,0,0,0,0,,0.0,,,24.0,0.31,1,0,,,0,0.3677083333333333,1005.0291666666667,1004.4291666666667,51.5
574,2021-07-27,2021,7,27,208,30,1,-0.5,-0.866025,24.9,3,0.0,0.0,32.6,24.9,57.5,176.3,25.19,29.67,0,0,1,0,0,,0.0,,,25.0,0.35,1,0,,,0,0.3589583333333333,1003.5416666666666,1002.9416666666666,62.3
575,2021-07-28,2021,7,28,209,30,1,-0.5,-0.866025,0.0,0,24.9,0.0,0.0,24.9,57.5,123.5,17.64,29.15,0,0,0,0,0,,0.0,,,26.0,0.26,1,0,,,0,0.36704166666666665,1005.0791666666668,1004.4791666666666,53.6
576,2021-07-29,2021,7,29,210,30,1,-0.5,-0.866025,100.3,4,0.0,24.9,0.0,125.2,125.2,157.8,22.54,32.1,1,1,1,0,0,,0.0,,,27.0,0.32,1,0,,,0,0.3726805555555555,1007.0291666666667,1006.4291666666667,50.8
577,2021-07-30,2021,7,30,211,30,1,-0.5,-0.866025,0.0,0,100.3,0.0,24.9,100.3,125.2,157.8,22.54,32.1,0,0,0,0,0,,0.0,,,28.0,0.32,1,0,,,0,0.37018055555555557,1007.8833333333333,1007.2833333333333,49.0
578,2021-07-31,2021,7,31,212,30,1,-0.5,-0.866025,0.0,0,0.0,100.3,0.0,100.3,125.2,125.2,17.89,32.1,0,0,0,0,0,,0.0,,,29.0,0.26,1,0,,,0,0.36108333333333326,1007.6583333333333,1007.0583333333334,50.0
579,2021-08-01,2021,8,1,213,30,1,-0.866025,-0.5,18.2,3,0.0,0.0,100.3,18.2,118.5,143.4,20.49,32.26,0,0,1,0,0,,0.0,,,,0.3,1,0,,,0,0.3518472222222222,1006.125,1005.525,52.2
580,2021-08-02,2021,8,2,214,31,1,-0.866025,-0.5,43.9,3,18.2,0.0,0.0,62.1,162.4,187.3,26.76,28.45,0,0,2,0,0,,0.0,,,,0.42,1,0,,,0,0.3398611111111111,1005.6,1005.0,53.3
581,2021-08-03,2021,8,3,215,31,1,-0.866025,-0.5,0.0,0,43.9,18.2,0.0,62.1,62.1,162.4,23.2,25.89,0,0,0,0,0,,0.0,,,,0.33,1,0,,,0,0.3292361111111111,1006.7083333333334,1006.1083333333332,57.6
582,2021-08-04,2021,8,4,216,31,1,-0.866025,-0.5,0.0,0,0.0,43.9,18.2,43.9,62.1,162.4,23.2,25.89,0,0,0,0,0,,0.0,,,,0.33,1,0,,,0,0.32075000000000004,1007.8041666666667,1007.2041666666668,55.8
583,2021-08-05,2021,8,5,217,31,1,-0.866025,-0.5,102.9,4,0.0,0.0,43.9,102.9,165.0,165.0,23.57,26.93,1,1,1,0,0,,0.0,,,,0.33,1,0,,,0,0.31236111111111114,1007.8874999999999,1007.2875,57.2
584,2021-08-06,2021,8,6,218,31,1,-0.866025,-0.5,0.0,0,102.9,0.0,0.0,102.9,146.8,165.0,23.57,26.93,0,0,0,0,0,,0.0,,,,0.33,1,0,,,0,0.3058194444444445,1008.6458333333334,1008.0458333333332,54.7
585,2021-08-07,2021,8,7,219,31,1,-0.866025,-0.5,90.3,4,0.0,102.9,0.0,193.2,193.2,255.3,36.47,29.94,1,0,1,0,0,,0.0,,,,0.49,1,0,,,0,0.29806944444444444,1009.5625,1008.9625,49.0
586,2021-08-08,2021,8,8,220,31,1,-0.866025,-0.5,38.5,3,90.3,0.0,102.9,128.8,231.7,275.6,39.37,27.22,0,0,2,0,0,,0.0,,,,0.57,1,0,,,0,0.2879861111111111,1010.4250000000001,1009.8249999999999,37.4
587,2021-08-09,2021,8,9,221,32,1,-0.866025,-0.5,0.0,0,38.5,90.3,0.0,128.8,231.7,231.7,33.1,24.68,0,0,0,0,0,,0.0,,,,0.45,1,0,,,0,0.2819861111111111,1009.5708333333333,1008.9708333333333,22.3
588,2021-08-10,2021,8,10,222,32,1,-0.866025,-0.5,58.8,4,0.0,38.5,90.3,97.3,187.6,290.5,41.5,26.64,1,0,1,0,0,,0.0,,,,0.55,1,0,,,0,0.3238888888888889,1009.5583333333334,1008.9583333333334,24.1
589,2021-08-11,2021,8,11,223,32,1,-0.866025,-0.5,47.0,3,58.8,0.0,38.5,105.8,234.6,337.5,48.21,28.21,0,0,2,0,0,,0.0,,,,0.68,1,0,,,0,0.3560277777777778,1011.5791666666668,1010.9791666666666,30.6
590,2021-08-12,2021,8,12,224,32,1,-0.866025,-0.5,11.0,3,47.0,58.8,0.0,116.8,155.3,245.6,35.09,28.57,0,0,3,0,0,,0.0,,,,0.82,1,0,,,0,0.35079166666666667,1011.9333333333334,1011.3333333333334,16.2
591,2021-08-13,2021,8,13,225,32,1,-0.866025,-0.5,41.1,3,11.0,47.0,58.8,99.1,157.9,286.7,40.96,29.94,0,0,4,0,0,,0.0,,,,0.89,1,1,0.6,14.0,2,0.3479583333333333,1009.8208333333333,1009.2208333333333,20.2
592,2021-08-14,2021,8,14,226,32,1,-0.866025,-0.5,0.0,0,41.1,11.0,47.0,52.1,157.9,196.4,28.06,27.88,0,0,0,0,0,,0.0,,,,0.39,1,0,,,0,0.36344444444444446,1009.7791666666667,1009.1791666666667,19.8
593,2021-08-15,2021,8,15,227,32,1,-0.866025,-0.5,20.7,3,0.0,41.1,11.0,61.8,119.8,178.6,25.51,28.05,0,0,1,0,0,,0.0,,,,0.36,1,0,,,0,0.35377777777777775,1011.3249999999999,1010.725,25.6
594,2021-08-16,2021,8,16,228,33,1,-0.866025,-0.5,43.1,3,20.7,0.0,41.1,63.8,115.9,221.7,31.67,26.63,0,0,2,0,0,,0.0,,,,0.48,1,0,,,0,0.34334722222222225,1012.0708333333333,1011.4708333333333,24.8
595,2021-08-17,2021,8,17,229,33,1,-0.866025,-0.5,0.0,0,43.1,20.7,0.0,63.8,104.9,162.9,23.27,26.4,0,0,0,0,0,,0.0,,,,0.33,1,0,,,0,0.3539583333333334,1010.4583333333334,1009.8583333333332,29.2
596,2021-08-18,2021,8,18,230,33,1,-0.866025,-0.5,0.0,0,0.0,43.1,20.7,43.1,63.8,115.9,16.56,26.4,0,0,0,0,0,,0.0,,,,0.25,1,0,,,0,0.36098611111111106,1008.8416666666667,1008.2416666666667,21.2
597,2021-08-19,2021,8,19,231,33,1,-0.866025,-0.5,67.8,4,0.0,0.0,43.1,67.8,131.6,172.7,24.67,28.66,1,0,1,0,0,,0.0,,,,0.35,1,0,,,0,0.3632638888888889,1008.8291666666668,1008.2291666666666,24.8
598,2021-08-20,2021,8,20,232,33,1,-0.866025,-0.5,3.5,2,67.8,0.0,0.0,71.3,114.4,135.1,19.3,27.02,0,0,2,0,0,,0.0,,45.0,135.0,0.35,1,0,,,0,0.3710138888888889,1009.4708333333333,1008.8708333333334,18.0
599,2021-08-21,2021,8,21,233,33,1,-0.866025,-0.5,109.4,4,3.5,67.8,0.0,180.7,180.7,244.5,34.93,28.47,1,1,3,0,0,,0.0,,,,0.82,1,1,1.6,34.0,3,0.37450000000000006,1009.4875000000001,1008.8874999999999,22.3
600,2021-08-22,2021,8,22,234,33,1,-0.866025,-0.5,0.0,0,109.4,3.5,67.8,112.9,180.7,223.8,31.97,28.47,0,0,0,0,0,,0.0,,,,0.43,1,0,,,0,0.37675,1009.3583333333332,1008.7583333333333,23.0
601,2021-08-23,2021,8,23,235,34,1,-0.866025,-0.5,0.0,0,0.0,109.4,3.5,109.4,180.7,180.7,25.81,27.38,0,0,0,0,0,,0.0,,,,0.36,1,0,,,0,0.36294444444444446,1009.5208333333334,1008.9208333333332,24.8
602,2021-08-24,2021,8,24,236,34,1,-0.866025,-0.5,134.0,4,0.0,0.0,109.4,134.0,246.9,314.7,44.96,31.85,1,1,1,0,0,,0.0,,,,0.59,1,0,,,0,0.3756388888888889,1010.0958333333333,1009.4958333333334,22.3
